t,z0,z1,z2,z3
1.31,0.13200706343297444,0.1574530528371258,0.2084077313509636,0.1617812029420956
1.32,0.13092498160343938,0.16778826647812156,0.2012201035727531,0.15956718964788938
1.33,0.13017510342680888,0.18075458194151545,0.19360731027202335,0.15961313182038706
1.34,0.12991490230793462,0.1907925682924041,0.1888764241927933,0.16423288966959196
1.35,0.1292572387495997,0.19285891377247733,0.18804973960875124,0.173093020093233
1.36,0.12655223119787995,0.18510490747396874,0.1895613400849137,0.18327646657573668
1.37,0.1206848891773612,0.17087280292990575,0.1905506651717535,0.1911620173500329
1.3800000000000001,0.11178912899002746,0.1557345795629917,0.18911719054015863,0.19487301652381936
1.3900000000000001,0.10128572869247801,0.14457895140981875,0.18503681223438445,0.19493108360987074
1.4000000000000001,0.09123915497063573,0.13926565745542324,0.17931819509289493,0.19341224589335432
1.41,0.08340343111636038,0.13810774869673997,0.17315921130991183,0.19216990364343672
1.42,0.078476373287464,0.13810584897512512,0.16718337298510233,0.19132566443973706
1.43,0.07626272964044307,0.1374992620872964,0.16179711223874058,0.18954220516256381
1.44,0.07607675298013486,0.1365325576184903,0.15793381323242353,0.18533392049228306
1.45,0.07718407420854585,0.13655502003123904,0.1574025579552105,0.17842191684791664
1.46,0.07891947719408936,0.1380451557053417,0.1616455005734693,0.17053557728203625
1.47,0.08074983754459839,0.13991290964414638,0.17054930763595091,0.16434195536441726
1.48,0.08207916270852939,0.14046213442231809,0.1817425390186937,0.16229192418253424
1.49,0.08216631532958076,0.13906283124124585,0.1912345531677729,0.16570085541000396
1.5,0.0802472453349548,0.13717492473355647,0.19540011122254472,0.17412262886747767
1.51,0.07583593246071889,0.13713436063131412,0.19323767794749291,0.18559964794079123
1.52,0.06892969017525105,0.13992087757226085,0.1865337140390763,0.19740516297673272
1.53,0.06023008417678831,0.14385623278409293,0.1787032196540564,0.20668193276159885
1.54,0.05117874074089536,0.14516707839698645,0.1729022970887855,0.21124957994780647
1.55,0.043563376174777554,0.1411422400009012,0.17014264667683549,0.2112006072018337
1.56,0.038718174049111084,0.13257000445216566,0.16949537257161326,0.2088767520016047
1.57,0.03694325890101119,0.12382294979493245,0.16932742158942315,0.2081537524817797
1.58,0.03728188017122969,0.12052177882229541,0.16861794759136645,0.21260578015054354
1.59,0.03784270905920621,0.12556078913795515,0.16753586576183135,0.2229409937915397
1.6,0.03693509592536566,0.13661500421728345,0.16678598758520088,0.2359073092549332
1.61,0.03388749028931476,0.14768055530767749,0.16652578646632663,0.24594529560582187
1.62,0.029177781923892143,0.1523231428636953,0.16586812290799172,0.2480116410858951
1.6300000000000001,0.023880143954409627,0.14687100475770198,0.16316311535627206,0.24025763478738685
1.6400000000000001,0.018753539034883054,0.1329480206393744,0.1572957733357532,0.2260255302433235
1.6500000000000001,0.013733108984854199,0.11493730653291466,0.14840001314841947,0.21088730687640944
1.6600000000000001,0.008380268015297919,0.09751155519300085,0.13789661285086968,0.19973167872323624
1.67,0.0027524920383211193,0.08373964217517972,0.12785003912902804,0.1944183847688411
1.68,-0.0019266536984210644,0.07463003793065824,0.12001431527475238,0.19326047601015775
1.69,-0.003750617656119143,0.07008313265511483,0.11508725744585611,0.1932585762885429
1.7,-0.001331217495982924,0.06992736149805416,0.11287361379883505,0.19265198940071415
1.71,0.005083011207459215,0.07371049959848507,0.11268763713852686,0.19168528493190806
1.72,0.0133295070395575,0.08000210128121414,0.11379495836693786,0.19170774734465681
1.73,0.020278416914177234,0.0860640707048098,0.11553036135248136,0.19319788301875948
1.74,0.0237688815733553,0.08932204044948831,0.11736072170299039,0.19506563695756415
1.75,0.02346345573455047,0.0888314404994759,0.11869004686692139,0.19561486173573583
1.76,0.020659582878454236,0.08603954497103396,0.11877719948797276,0.19421555855466363
1.77,0.01724401799373399,0.08395405117660291,0.1168581294933467,0.1923276520469742
1.78,0.01435087373724779,0.08459124030644351,0.11244681661911089,0.1922870879447319
1.79,0.012174898675999468,0.08742963190079676,0.10554057433364306,0.1950736048856786
1.8,0.010676689640689963,0.08980308363134785,0.09684096833518031,0.1990089600975107
1.81,0.010436983852793055,0.08889855155425215,0.08778962489928736,0.2003198057104042
1.82,0.012551358069397708,0.08459901763642137,0.08017426033316956,0.19629496731431895
1.83,0.01766957284625869,0.07953708470582792,0.07532905820750309,0.1877227317655834
1.84,0.024867183783915947,0.0771301454362378,0.0735541430594032,0.17897567710835022
1.85,0.03133095503727969,0.07881730908373631,0.07389276432962169,0.17567450613571317
1.86,0.033418229533269686,0.08227205822838655,0.07445359321759822,0.18071351645137293
1.87,0.028887192856346666,0.08301801305427416,0.07354598008375766,0.19176773153070123
1.8800000000000001,0.017932304684048217,0.0778418307765348,0.07049837444770676,0.20283328262109523
1.8900000000000001,0.0029591360321809326,0.06726829320368398,0.06578866608228415,0.20747587017711308
1.9000000000000001,-0.012821654484749014,0.055717591154844565,0.06049102811280163,0.20202373207111976
1.9100000000000001,-0.027187690711653743,0.04853752510260623,0.05536442319327506,0.18810074795279214
1.92,-0.03962274274070497,0.048104980030428096,0.05034399314324637,0.170090033846333
1.93,-0.05046062075644222,0.052646511349209515,0.044991152173690103,0.15266428250641909
1.94,-0.059658077380264726,0.05773559727156763,0.039363376196713123,0.13889236948859748
1.95,-0.066192367958418,0.05973644963998517,0.03468423045997094,0.129782765244076
1.96,-0.06875850557222593,0.05880072724483296,0.03286026650227286,0.1252358599685326
1.97,-0.06688130516647256,0.058303874843266365,0.03527966666240908,0.12508008881147192
1.98,-0.061554366469918756,0.062192684454950437,0.04169389536585122,0.12886322691190283
1.99,-0.05477782841581354,0.07211050155150704,0.049940391197949505,0.1351548285946319
2.0,-0.048284264022646954,0.085585829669739,0.05688930107256924,0.14121679801822756
2.0100000000000002,-0.04245703936687439,0.0983832626429448,0.060379765731747345,0.1444747677629061
2.02,-0.03678887649259826,0.10705789055926203,0.060074339892942474,0.14398416781289367
2.0300000000000002,-0.03114265078874154,0.11062843020530456,0.057270467036846136,0.1411922722844516
2.04,-0.026915488859218892,0.11046735586163677,0.053854902152125995,0.13910677849002068
2.05,-0.026604470882197168,0.10822621294511207,0.05096175789563988,0.1397439676198612
2.06,-0.03210808294616408,0.10423390741781106,0.04878578283439147,0.14258235921421453
2.07,-0.04299552321616893,0.09779325619675759,0.04728757379908201,0.14495581094476556
2.08,-0.056013899884510415,0.08868800879367254,0.04704786801118506,0.1440512788676699
2.09,-0.06665507110757682,0.07886587779301234,0.04916224222778971,0.13975174494983914
2.1,-0.07222608580421307,0.07162743186798927,0.054280457004650694,0.13468981201924568
2.11,-0.07325233529987787,0.06959742559378647,0.06147806794230795,0.13228287274965556
2.12,-0.07294874337527633,0.07260083235501318,0.06794183919567169,0.13397003639715407
2.13,-0.07474315002462284,0.07691780841531788,0.07002911369166172,0.1374247855418042
2.14,-0.07923509234270554,0.07776095162244519,0.06549807701473867,0.13817074036769192
2.15,-0.08375239248207367,0.07249931138888945,0.054543188842440665,0.13299455808995284
2.16,-0.08417419067187508,0.06240438221581558,0.03957002019057294,0.12242102051710174
2.17,-0.07777556503683469,0.052081525966764575,0.02378922967364299,0.11087031846826233
2.18,-0.06619729354130026,0.04621601670055203,0.00942319344673826,0.10369025241602399
2.19,-0.054123760865683074,0.046249098172543524,-0.003011858582312969,0.10325770734384586
2.2,-0.046641972953359145,0.04977676386868561,-0.013849736598050529,0.10779923866262746
2.21,-0.046286244549656935,0.05229421376566669,-0.02304719322187272,0.11288832458498539
2.22,-0.05126820824005471,0.05048209448875135,-0.029581483800026155,0.11488917695340295
2.23,-0.057056247169612995,0.0447407835045522,-0.032147621413833934,0.11395345455825072
2.24,-0.059639471341125516,0.038428225234485774,-0.030270421008080556,0.11345660215668413
2.25,-0.05776508997032623,0.0354488192661148,-0.02494348231152675,0.1173454117683682
2.2600000000000002,-0.05334177155205175,0.03774041594441227,-0.018166944257421314,0.12726322886492517
2.27,-0.04975911919532446,0.043664088426818654,-0.011673379864254952,0.14073855698315677
2.2800000000000002,-0.04896225019024578,0.04996026362706993,-0.0058461552084823854,0.15353598995636256
2.29,-0.050414556485778056,0.0538927390128124,-0.0001779923342062516,0.1622106178726798
2.3000000000000003,-0.05178042507710037,0.054678042930227905,0.005468233369650463,0.16578115751872233
2.31,-0.05102559556603433,0.05335797875159823,0.00969539529917311,0.16562008317505453
2.32,-0.04845895615467496,0.05100991988056054,0.010006413276194835,0.16337894025852984
2.33,-0.046653582968532434,0.04733771116106392,0.004502801212227922,0.15938663473122883
2.34,-0.04888372864153686,0.04089806104805624,-0.006384639057776924,0.15294598351017535
2.35,-0.05714207015376006,0.030560396704240947,-0.01940301572611841,0.1438407361070903
2.36,-0.07019132274693898,0.017705431677788208,-0.03004418694918481,0.1340186051064301
