t,z0,z1,z2,z3
1.5,-0.07750744278540696,0.03817320710071492,-0.08728363742924705,0.05031575073892659
1.51,-0.0757249718503984,0.043634217339540204,-0.08660349733834882,0.052824527817633256
1.52,-0.07523741721518182,0.04609280034307555,-0.08859911557893309,0.058805449479851835
1.53,-0.0754029488911329,0.0421797317480613,-0.09155299794831606,0.06529176747652765
1.54,-0.07491962621761444,0.03300722718363431,-0.09347402864479908,0.06959590917315905
1.55,-0.0729574689954561,0.023353834344729932,-0.09351984693160774,0.07111145817999522
1.56,-0.0699832194121199,0.01830924571358644,-0.09253812890778729,0.0711710637779942
1.57,-0.06758419235990752,0.019866820246531563,-0.09234804274530112,0.07126299350406379
1.58,-0.06736585417748737,0.025888366679345937,-0.09430897123350132,0.07126184988012677
1.59,-0.06973361666322864,0.03196655818588062,-0.0982376551424446,0.06925379934546527
1.6,-0.07350370201746302,0.034511745195551446,-0.10246360854994864,0.06314011052867836
1.61,-0.07669338462167632,0.032634034734597916,-0.10495922514140617,0.052677172756337355
1.62,-0.07795384836276964,0.027620871908667938,-0.10469270918817515,0.04024801526080898
1.6300000000000001,-0.0776028474176601,0.020895330553879408,-0.10221771626059713,0.02972188983712225
1.6400000000000001,-0.0774733925200307,0.012513082175055036,-0.09911223115994057,0.024304803074193478
1.6500000000000001,-0.07964399863141329,0.0015772495349461112,-0.09674848832537189,0.02501414847200692
1.6600000000000001,-0.08493686021189488,-0.011931193231914007,-0.0953525795495434,0.03074929848204645
1.67,-0.09225039490036162,-0.025794771196721092,-0.0940423394789699,0.03953254612582921
1.68,-0.09920646490257608,-0.036218071268478785,-0.09175018739476097,0.04962202761687051
1.69,-0.10366388609386129,-0.04025739552358054,-0.08825363630583363,0.05958092382060872
1.7,-0.10504465747340189,-0.0380836762597466,-0.08447596746902757,0.0676102679391515
1.71,-0.10457316940353317,-0.03308174000168042,-0.08182077089399484,0.07131584826744326
1.72,-0.1043083163777832,-0.029490263887926298,-0.08107779204759874,0.06871278149157087
1.73,-0.10568489737081758,-0.029357662389767794,-0.08177790066348982,0.05995844902439538
1.74,-0.10858841967937585,-0.03127248010858042,-0.08251910628936392,0.048254555166520254
1.75,-0.11156449662291999,-0.03195099790771073,-0.08201303325800938,0.03866957689427677
1.76,-0.11294395346869147,-0.02941464214501083,-0.08003097373507466,0.035223316663395975
1.77,-0.11204379085919718,-0.025104755536066472,-0.07750744278540725,0.038173207100714264
1.78,-0.10960089206412375,-0.02305027285953167,-0.07572497185039856,0.04363421733953959
1.79,-0.10718314501286334,-0.026590774202583427,-0.0752374172151818,0.04609280034307562
1.8,-0.10605560495680408,-0.03523922387377571,-0.0754029488911329,0.04217973174806221
1.81,-0.10633051079570545,-0.044317369825511675,-0.07491962621761458,0.03300722718363563
1.82,-0.10698028736916987,-0.04791215050278966,-0.07295746899545645,0.02335383434473096
1.83,-0.10664856057808443,-0.04307244752243374,-0.06998321941212031,0.01830924571358666
1.84,-0.10462957295996302,-0.03208105525911461,-0.0675841923599077,0.019866820246530994
1.85,-0.10130246682990611,-0.020998059229615316,-0.06736585417748724,0.025888366679345066
1.86,-0.09773547378608456,-0.015440413025490297,-0.06973361666322819,0.031966558185880026
1.87,-0.09479202518907087,-0.016642680101701418,-0.07350370201746252,0.03451174519555142
1.8800000000000001,-0.09243128147468328,-0.020654296290138357,-0.07669338462167603,0.03263403473459839
1.8900000000000001,-0.08974161598135186,-0.0212200380149831,-0.0779538483627696,0.027620871908668704
1.9000000000000001,-0.08569930817203558,-0.014242605222593423,-0.07760284741766019,0.020895330553880362
1.9100000000000001,-0.08009968957644928,-0.000671317220300204,-0.07747339252003059,0.012513082175056254
1.92,-0.07395255331071841,0.014111827751537794,-0.07964399863141268,0.0015772495349480917
1.93,-0.06899146187777655,0.023814775245711205,-0.08493686021189381,-0.011931193231911727
1.94,-0.06657151774253887,0.025152613113353196,-0.09225039490036065,-0.025794771196719454
1.95,-0.06668737991293988,0.019605266663302836,-0.09920646490257533,-0.03621807126847782
1.96,-0.06780990410363104,0.01213438229370113,-0.10366388609386093,-0.04025739552358048
1.97,-0.06771582969484112,0.008039967853181609,-0.10504465747340186,-0.03808367625974716
1.98,-0.06481705183946836,0.010131136486824866,-0.10457316940353327,-0.03308174000168105
1.99,-0.059142576407355825,0.01781123252718686,-0.10430831637778314,-0.02949026388792654
2.0,-0.052331991219943134,0.02819662910648022,-0.1056848973708173,-0.029357662389767614
2.0100000000000002,-0.04664019438782268,0.038137448929129604,-0.10858841967937555,-0.03127248010858024
2.02,-0.04360322652624429,0.045755684158107185,-0.11156449662291969,-0.03195099790771084
2.0300000000000002,-0.043224857379991266,0.05079382973105314,-0.11294395346869145,-0.029414642145011213
2.04,-0.044176001976142895,0.053986155035995916,-0.11204379085919741,-0.02510475553606697
2.05,-0.04480755284622313,0.05617147884196421,-0.10960089206412418,-0.023050272859531602
2.06,-0.04423807142494371,0.05776567179154387,-0.10718314501286358,-0.026590774202582587
2.07,-0.04276972288272383,0.058767728253705194,-0.10605560495680413,-0.03523922387377413
2.08,-0.04139899720760754,0.059088413173704585,-0.10633051079570535,-0.04431736982551075
2.09,-0.04084519867317879,0.05887066162651568,-0.10698028736916983,-0.04791215050278974
2.1,-0.04084924451049973,0.05857148298942354,-0.10664856057808457,-0.043072447522434866
2.11,-0.04026281551211295,0.05875445380128115,-0.10462957295996346,-0.03208105525911656
2.12,-0.03784077253557211,0.0597043728385681,-0.10130246682990657,-0.020998059229616464
2.13,-0.03312923360210939,0.06109127577614846,-0.09773547378608509,-0.015440413025490604
2.14,-0.026788964519107013,0.061941131177124124,-0.0947920251890712,-0.016642680101700957
2.15,-0.020151187835568872,0.06103548983031413,-0.09243128147468366,-0.02065429629013783
2.16,-0.014323402258359517,0.05765885695165773,-0.08974161598135227,-0.021220038014983473
2.17,0.005848897419768009,0.06763164619314507,-0.08569930817203636,-0.014242605222595163
2.18,0.010106696547167194,0.0617469302548491,-0.08009968957645008,-0.0006713172203021602
2.19,0.013349567187373863,0.0563157479548096,-0.07395255331071915,0.014111827751536112
2.2,0.007000419797673509,0.0441792701235318,-0.06899146187777692,0.023814775245710657
2.21,0.0009370121510990869,0.036093347093457094,-0.066571517742539,0.025152613113353546
2.22,-0.0003574892569893249,0.03651195059448147,-0.06668737991293977,0.01960526666330355
2.23,-0.0039019541201558935,0.03756745714314336,-0.06780990410363091,0.012134382293701965
2.24,-0.008500707295679451,0.039226440689075236,-0.06771582969484125,0.008039967853181722
2.25,-0.012306024599759371,0.04211801500867655,-0.06481705183946893,0.010131136486824194
2.2600000000000002,-0.013846664470314858,0.04654177600726432,-0.059142576407356456,0.017811232527185934
2.27,-0.012886445637231904,0.05140432644936333,-0.052331991219943974,0.028196629106478865
2.2800000000000002,-0.010522488304042094,0.05412748741195827,-0.046640194387823256,0.03813744892912846
2.29,-0.008456658878233261,0.05192446215126853,-0.043603226526244494,0.04575568415810639
2.3000000000000003,-0.007938000228879577,0.043728345880561424,-0.04322485737999119,0.050793829731052634
2.31,-0.00906749525850147,0.03137102423818483,-0.044176001976142756,0.05398615503599558
2.32,-0.010867628279708934,0.018974177254290247,-0.04480755284622312,0.056171478841963975
2.33,-0.011984590087382624,0.010760873723575348,-0.04423807142494386,0.0577656717915437
2.34,-0.01150847813308985,0.00869961856345702,-0.04276972288272403,0.05876772825370511
2.35,-0.009409408625856283,0.011593913366307232,-0.041398997207607674,0.05908841317370458
2.36,-0.006419518697706314,0.016228230396740727,-0.040845198673178804,0.058870661626515726
2.37,-0.003557816913173031,0.019699374573511803,-0.04084924451049974,0.05857148298942356
2.38,-0.0016400371661678963,0.021232373515968923,-0.04026281551211312,0.058754453801281074
2.39,-0.0009995255983048688,0.02224411608989788,-0.03784077253557257,0.05970437283856793
2.4,-0.0014392562687693111,0.024783745635475207,-0.03312923360211013,0.061091275776148285
2.41,-0.0023286719308209087,0.029677453189131106,-0.026788964519107877,0.06194113117712411
2.42,-0.0027946003910238526,0.035820088752639874,-0.020151187835569673,0.061035489830314406
2.43,-0.0020187871063301233,0.04104640295481963,-0.01432340225836072,0.05765885695165778
2.44,0.000383542551516147,0.04375005096254911,0.00584889741976653,0.06763164619314492
2.45,0.0040624026495640255,0.04390881083829085,0.010106696547166755,0.0617469302548499
2.46,0.007945964107978255,0.04277219107122813,0.013349567187373491,0.056315747954810175
2.47,0.010683695696480321,0.041618267310752834,0.007000419797676167,0.04417927012353497
2.48,0.011346421843037831,0.04070277812027824,0.000937012151099107,0.03609334709345712
2.49,0.009965282697642767,0.039253257731592994,-0.0003574892569890023,0.03651195059448136
2.5,0.007519599302724922,0.03640148611825674,-0.0039019541201553358,0.03756745714314319
2.5100000000000002,0.005323597834402215,0.03214793125524226,-0.008500707295678873,0.039226440689074965
2.52,0.0041872620209706495,0.027487273579312157,-0.01230602459975901,0.042118015008676075
2.5300000000000002,0.003909555368562989,0.023608910739522683,-0.013846664470314834,0.04654177600726368
2.54,0.0034460884242479947,0.02090321957075168,-0.012886445637232149,0.051404326449362776
2.5500000000000003,0.0016228890476084224,0.01865187078571279,-0.010522488304042413,0.054127487411958185
2.56,-0.0021045312042119717,0.015659960301206238,-0.008456658878233441,0.051924462151269196
2.57,-0.007339167199673964,0.01127942143365897,-0.007938000228879503,0.04372834588056349
2.58,-0.013008784010886783,0.005981119542383609,-0.009067495258501253,0.03137102423818652
2.59,-0.01792705149480456,0.001067748868325461,-0.01086762827970872,0.018974177254291638
2.6,-0.021223175896575446,-0.0021458604695981293,-0.011984590087382571,0.010760873723576012
2.61,-0.022427036126338996,-0.0029904712926512545,-0.011508478133090024,0.00869961856345691
2.62,-0.02133938806332805,-0.0015237337194900305,-0.009409408625856631,0.011593913366306673
2.63,-0.01796918443183911,0.0017862772830836615,-0.006419518697706709,0.016228230396740165
2.64,-0.012655966327824125,0.006288274401998785,-0.0035578169131733495,0.019699374573511494
2.65,-0.006194761898837775,0.011064576922577861,-0.0016400371661680613,0.021232373515968805
2.66,0.0003317848945776492,0.014845692890089222,-0.0009995255983048722,0.022244116089897688
2.67,0.00608023700555147,0.01641794860587318,-0.001439256268769209,0.02478374563547473
2.68,0.01100583642891746,0.015575119354544966,-0.0023286719308208024,0.02967745318913036
2.69,0.01595037491194765,0.013944771409542762,-0.0027946003910238578,0.0358200887526391
2.7,0.02203011112556197,0.014761271781326153,-0.002018787106330326,0.041046402954819095
2.71,0.02966323795075678,0.021271793377804785,0.0003835425515157421,0.043750050962548935
2.72,0.03797475605815885,0.03458350516717641,0.004062402649563514,0.04390881083829095
2.73,0.04515266732118472,0.05246914701617759,0.007945964107977804,0.042772191071228295
2.74,0.0496382552540526,0.07021022071897356,0.010683695696480092,0.04161826731075296
2.75,0.05132886033444149,0.08315569687153297,0.011346421843037888,0.04070277812027837
2.7600000000000002,0.05184174400464974,0.08934590735790551,0.00996528269764304,0.03925325773159326
